Line,Env,DTHD,DTMT,GY,Height
GID7634468,FlatDrip,69,107,2.553359714,80
GID7634476,FlatDrip,67,104,2.774397844,76
GID7634493,FlatDrip,68,107,2.784675457,83
GID7634498,FlatDrip,69,108,2.802939054,80
GID7634572,FlatDrip,67,106,2.695662505,87
GID7634620,FlatDrip,71,107,2.365528898,69
GID7634648,FlatDrip,73,112,2.809145286,77
GID7634652,FlatDrip,73,110,2.973100996,69
GID7634659,FlatDrip,70,109,2.685258379,77
GID7634673,FlatDrip,68,107,2.839630909,70
GID7634684,FlatDrip,79,118,1.736037456,67
GID7634685,FlatDrip,76,114,2.064921083,70
GID7634730,FlatDrip,73,109,2.699702593,74
GID7634731,FlatDrip,73,110,2.711716289,70
GID7634733,FlatDrip,69,106,2.985531353,77
GID7634734,FlatDrip,69,106,3.039244754,77
GID7634745,FlatDrip,72,108,2.722652597,68
GID7634746,FlatDrip,73,109,2.828484237,79
GID7634751,FlatDrip,73,109,2.682931011,75
GID7634753,FlatDrip,68,106,2.704180671,78
GID7634754,FlatDrip,71,105,2.765985237,73
GID7634763,FlatDrip,75,110,2.261687751,76
GID7634793,FlatDrip,65,102,2.658973061,81
GID7634797,FlatDrip,61,100,2.946121244,76
GID7634825,FlatDrip,70,107,2.694041944,80
GID7634829,FlatDrip,73,107,2.194793305,66
GID7634830,FlatDrip,70,106,2.382637521,65
GID7634832,FlatDrip,73,107,2.482358148,70
GID7634833,FlatDrip,72,107,2.616175451,69
GID7634840,FlatDrip,71,106,2.348263071,60
GID7634842,FlatDrip,68,103,2.684091031,69
GID7634851,FlatDrip,77,113,2.150835675,59
GID7634854,FlatDrip,73,107,2.645549981,64
GID7634872,FlatDrip,71,106,2.887451591,77
GID7634878,FlatDrip,68,105,3.043837977,79
GID7634919,FlatDrip,67,105,2.764828065,77
GID7634948,FlatDrip,70,107,2.462067506,80
GID7634968,FlatDrip,72,107,2.831853256,77
GID7729439,FlatDrip,70,107,2.759249234,80
GID7729456,FlatDrip,72,107,2.575085514,77
GID7729464,FlatDrip,65,102,2.691819757,86
GID7729466,FlatDrip,67,104,2.788137661,72
GID7729512,FlatDrip,61,101,2.511177131,71
GID7729618,FlatDrip,60,104,2.389790185,75
GID7729640,FlatDrip,68,106,2.098267071,66
GID7729654,FlatDrip,68,106,2.459580735,70
GID7729657,FlatDrip,72,109,2.395623425,70
GID7729659,FlatDrip,71,107,2.049795625,66
GID7729660,FlatDrip,62,101,2.548676531,74
GID7729677,FlatDrip,70,105,2.559262397,85
GID7729679,FlatDrip,71,107,2.468222187,86
GID7729686,FlatDrip,70,106,2.585511977,75
GID7729687,FlatDrip,70,106,2.550026434,80
GID7729698,FlatDrip,68,105,2.642108294,73
GID7729702,FlatDrip,73,107,1.710317647,73
GID7729713,FlatDrip,72,106,2.310238604,69
GID7729715,FlatDrip,72,107,2.724884747,76
GID7729730,FlatDrip,73,108,2.537457191,72
GID7729734,FlatDrip,73,107,2.459888987,70
GID7729735,FlatDrip,74,109,2.557456871,69
GID7729736,FlatDrip,69,106,2.577387107,61
GID7729743,FlatDrip,69,106,2.687593677,77
GID7729752,FlatDrip,69,107,2.689607534,77
GID7729775,FlatDrip,69,106,1.791844121,70
GID7729784,FlatDrip,71,109,2.443292031,69
GID7729795,FlatDrip,68,106,2.373501481,77
GID7729800,FlatDrip,69,105,2.860854794,81
GID7729803,FlatDrip,76,110,2.377737524,66
GID7729805,FlatDrip,67,105,2.865924157,77
GID7729813,FlatDrip,69,107,2.650997041,71
GID7729817,FlatDrip,69,106,2.487957495,80
GID7729821,FlatDrip,67,104,2.590455855,78
GID7729823,FlatDrip,69,105,2.319557411,75
GID7729825,FlatDrip,71,107,2.621219251,75
GID7729827,FlatDrip,71,105,2.450596981,79
GID7729829,FlatDrip,69,107,2.787883251,70
GID7729834,FlatDrip,68,106,2.666982408,83
GID7729835,FlatDrip,70,106,2.539415005,79
GID7729836,FlatDrip,69,105,2.465943958,70
GID7729838,FlatDrip,69,107,2.441013801,70
GID7729839,FlatDrip,70,107,2.647607718,70
GID7729840,FlatDrip,68,105,2.552539795,77
GID7729842,FlatDrip,69,107,2.810799551,84
GID7729855,FlatDrip,68,107,2.496985128,73
GID7729861,FlatDrip,71,106,2.313307511,78
GID7729876,FlatDrip,66,105,2.654621495,79
GID7729897,FlatDrip,72,105,1.984146111,73
GID7729924,FlatDrip,64,107,2.527123535,83
GID7729966,FlatDrip,72,108,2.014562291,77
GID7729971,FlatDrip,71,108,2.821308961,71
GID7729974,FlatDrip,71,108,2.901308961,75
GID7729978,FlatDrip,72,109,2.809978606,72
GID7729995,FlatDrip,71,111,2.536232986,72
GID7729997,FlatDrip,67,106,2.742271356,73
GID7730025,FlatDrip,70,105,2.506233466,78
GID7730037,FlatDrip,67,106,3.031155623,82
GID7730040,FlatDrip,67,106,2.887407923,87
GID7730042,FlatDrip,72,108,2.714494023,77
GID7730168,FlatDrip,70,106,2.701299789,74
GID7730170,FlatDrip,71,110,2.698522056,72
GID7730183,FlatDrip,72,108,3.075946573,85
GID7730192,FlatDrip,77,113,2.333527896,73
GID7730209,FlatDrip,68,105,2.485608796,81
GID7730220,FlatDrip,66,106,2.771784773,81
GID7730237,FlatDrip,76,111,2.980619163,91
GID7730240,FlatDrip,72,111,3.216984725,93
GID7730251,FlatDrip,72,109,2.782826263,82
GID7730259,FlatDrip,76,108,2.869422099,74
GID7730279,FlatDrip,68,105,2.785048449,75
GID7730295,FlatDrip,75,110,2.792720921,62
GID7730296,FlatDrip,73,108,2.714736057,68
GID7730299,FlatDrip,69,106,2.685847631,74
GID7730302,FlatDrip,65,105,2.982578994,85
GID7730303,FlatDrip,67,106,2.913135661,80
GID7730318,FlatDrip,74,109,2.654389801,67
GID7730320,FlatDrip,73,110,2.598349031,72
GID7730324,FlatDrip,72,109,2.885844431,71
GID7730373,FlatDrip,70,106,3.180214721,77
GID7730499,FlatDrip,71,107,3.130354407,75
